buc
87963.0000000000
89313.0000000000
89929.0000000000
90070.0000000000
90592.0000000000
92287.0000000000
93182.0000000000
93568.0000000000
94475.0000000000
94602.0000000000
94902.0000000000
94932.0000000000
95162.0000000000
95174.0000000000
95745.0000000000
95796.0000000000
96035.0000000000
96398.0000000000
96557.0000000000
97032.0000000000
98630.0000000000
98674.0000000000
98884.0000000000
99475.0000000000
99551.0000000000
99841.0000000000
100638.0000000000
100921.0000000000
101241.0000000000
101588.0000000000
101626.0000000000
102564.0000000000
103874.0000000000
104481.0000000000
105321.0000000000
105324.0000000000
105339.0000000000
105353.0000000000
105991.0000000000
106104.0000000000
106113.0000000000
106891.0000000000
107598.0000000000
107601.0000000000
108375.0000000000
108718.0000000000
108789.0000000000
108806.0000000000
109578.0000000000
109988.0000000000
110259.0000000000
110787.0000000000
111132.0000000000
111328.0000000000
111352.0000000000
111534.0000000000
111620.0000000000
111956.0000000000
113232.0000000000
113352.0000000000
113520.0000000000
113732.0000000000
114261.0000000000
114873.0000000000
114928.0000000000
115075.0000000000
115690.0000000000
116086.0000000000
116587.0000000000
116680.0000000000
117213.0000000000
117680.0000000000
117693.0000000000
117888.0000000000
117969.0000000000
118038.0000000000
118997.0000000000
119784.0000000000
119896.0000000000
120112.0000000000
120484.0000000000
121320.0000000000
122473.0000000000
122688.0000000000
122696.0000000000
123243.0000000000
123358.0000000000
124491.0000000000
124550.0000000000
124652.0000000000
124732.0000000000
125231.0000000000
125410.0000000000
125598.0000000000
125726.0000000000
126511.0000000000
126751.0000000000
126828.0000000000
127672.0000000000
128223.0000000000
128520.0000000000
128947.0000000000
130010.0000000000
130079.0000000000
130231.0000000000
130897.0000000000
131110.0000000000
131233.0000000000
131565.0000000000
131677.0000000000
132105.0000000000
132636.0000000000
132772.0000000000
132791.0000000000
133166.0000000000
133965.0000000000
134478.0000000000
135016.0000000000
135174.0000000000
136233.0000000000
136265.0000000000
136349.0000000000
136678.0000000000
136938.0000000000
137108.0000000000
137664.0000000000
137978.0000000000
138700.0000000000
139020.0000000000
140990.0000000000
141629.0000000000
142439.0000000000
143079.0000000000
143178.0000000000
144171.0000000000
144339.0000000000
146277.0000000000
146563.0000000000
147485.0000000000
147652.0000000000
148058.0000000000
148223.0000000000
149093.0000000000
149529.0000000000
149836.0000000000
150090.0000000000
150258.0000000000
150329.0000000000
150584.0000000000
150776.0000000000
150980.0000000000
151045.0000000000
151246.0000000000
151685.0000000000
154045.0000000000
154123.0000000000
154183.0000000000
154201.0000000000
154389.0000000000
154432.0000000000
154437.0000000000
154880.0000000000
155105.0000000000
156826.0000000000
157261.0000000000
158124.0000000000
158259.0000000000
158386.0000000000
158416.0000000000
158596.0000000000
158665.0000000000
158724.0000000000
160439.0000000000
160559.0000000000
160679.0000000000
160706.0000000000
160707.0000000000
160832.0000000000
161514.0000000000
161928.0000000000
162751.0000000000
162783.0000000000
163655.0000000000
163734.0000000000
164315.0000000000
165073.0000000000
165229.0000000000
165549.0000000000
165763.0000000000
166012.0000000000
166045.0000000000
166172.0000000000
166900.0000000000
167466.0000000000
169114.0000000000
170134.0000000000
170475.0000000000
170606.0000000000
171506.0000000000
171765.0000000000
173133.0000000000
173154.0000000000
173239.0000000000
175151.0000000000
175497.0000000000
176391.0000000000
176635.0000000000
176672.0000000000
177310.0000000000
177906.0000000000
178206.0000000000
179083.0000000000
181092.0000000000
181474.0000000000
182970.0000000000
183148.0000000000
183176.0000000000
184489.0000000000
184603.0000000000
184677.0000000000
185634.0000000000
186430.0000000000
186577.0000000000
188508.0000000000
188651.0000000000
188804.0000000000
189003.0000000000
189021.0000000000
189485.0000000000
189715.0000000000
191959.0000000000
192233.0000000000
192306.0000000000
192601.0000000000
193284.0000000000
193867.0000000000
193907.0000000000
195413.0000000000
195577.0000000000
195732.0000000000
195896.0000000000
195977.0000000000
196149.0000000000
196277.0000000000
196906.0000000000
197742.0000000000
197886.0000000000
198201.0000000000
198263.0000000000
198341.0000000000
198418.0000000000
198467.0000000000
198996.0000000000
199435.0000000000
201310.0000000000
201709.0000000000
201809.0000000000
202463.0000000000
202510.0000000000
203136.0000000000
203276.0000000000
203903.0000000000
203962.0000000000
204036.0000000000
204346.0000000000
204398.0000000000
204740.0000000000
204874.0000000000
205411.0000000000
206169.0000000000
206495.0000000000
206645.0000000000
207323.0000000000
208119.0000000000
208707.0000000000
208881.0000000000
208945.0000000000
209049.0000000000
209077.0000000000
209431.0000000000
209729.0000000000
210187.0000000000
210489.0000000000
211673.0000000000
212109.0000000000
212267.0000000000
212299.0000000000
213615.0000000000
214381.0000000000
214596.0000000000
214670.0000000000
215176.0000000000
215534.0000000000
215542.0000000000
216367.0000000000
216485.0000000000
217211.0000000000
217717.0000000000
218066.0000000000
219332.0000000000
220094.0000000000
220106.0000000000
220358.0000000000
220721.0000000000
220998.0000000000
221573.0000000000
221926.0000000000
222002.0000000000
222020.0000000000
222851.0000000000
222909.0000000000
223155.0000000000
223787.0000000000
224004.0000000000
224588.0000000000
225265.0000000000
225322.0000000000
226487.0000000000
227367.0000000000
228119.0000000000
228390.0000000000
228568.0000000000
230780.0000000000
232059.0000000000
232435.0000000000
232754.0000000000
234364.0000000000
234367.0000000000
234472.0000000000
235374.0000000000
236748.0000000000
236821.0000000000
237513.0000000000
237919.0000000000
238303.0000000000
238393.0000000000
240433.0000000000
240804.0000000000
241141.0000000000
241669.0000000000
241810.0000000000
241867.0000000000
241952.0000000000
242703.0000000000
244319.0000000000
244344.0000000000
245333.0000000000
245943.0000000000
247015.0000000000
247391.0000000000
247861.0000000000
247913.0000000000
247969.0000000000
248504.0000000000
248525.0000000000
249411.0000000000
249736.0000000000
250242.0000000000
250765.0000000000
251301.0000000000
251945.0000000000
252003.0000000000
252225.0000000000
252855.0000000000
253693.0000000000
253739.0000000000
253841.0000000000
254144.0000000000
254305.0000000000
254637.0000000000
254644.0000000000
254658.0000000000
255810.0000000000
255820.0000000000
256055.0000000000
256237.0000000000
256670.0000000000
256683.0000000000
256854.0000000000
257930.0000000000
258243.0000000000
258337.0000000000
258350.0000000000
258583.0000000000
258979.0000000000
260022.0000000000
261198.0000000000
261766.0000000000
262658.0000000000
263179.0000000000
263599.0000000000
264132.0000000000
264215.0000000000
264535.0000000000
264847.0000000000
265340.0000000000
266574.0000000000
266689.0000000000
266856.0000000000
267085.0000000000
267202.0000000000
267669.0000000000
267783.0000000000
267851.0000000000
268132.0000000000
268482.0000000000
269204.0000000000
269341.0000000000
269535.0000000000
270468.0000000000
272150.0000000000
272950.0000000000
273943.0000000000
274078.0000000000
275123.0000000000
275338.0000000000
276041.0000000000
276813.0000000000
277055.0000000000
277075.0000000000
277096.0000000000
277221.0000000000
277353.0000000000
277486.0000000000
278330.0000000000
278337.0000000000
279414.0000000000
279579.0000000000
280150.0000000000
280405.0000000000
280879.0000000000
280983.0000000000
281166.0000000000
282332.0000000000
284275.0000000000
284299.0000000000
287042.0000000000
287399.0000000000
287641.0000000000
287777.0000000000
287939.0000000000
288553.0000000000
288562.0000000000
290280.0000000000
290357.0000000000
290460.0000000000
291267.0000000000
291496.0000000000
292640.0000000000
292770.0000000000
293283.0000000000
294493.0000000000
294709.0000000000
295429.0000000000
295652.0000000000
296006.0000000000
296134.0000000000
297011.0000000000
297152.0000000000
297540.0000000000
298161.0000000000
298188.0000000000
298592.0000000000
298593.0000000000
299781.0000000000
299904.0000000000
299944.0000000000
300547.0000000000
301071.0000000000
301357.0000000000
301925.0000000000
302040.0000000000
302426.0000000000
302650.0000000000
303802.0000000000
304525.0000000000
304954.0000000000
305811.0000000000
305812.0000000000
306042.0000000000
306192.0000000000
306214.0000000000
306830.0000000000
307078.0000000000
307588.0000000000
308157.0000000000
309498.0000000000
309515.0000000000
309877.0000000000
310578.0000000000
310746.0000000000
311182.0000000000
311392.0000000000
312270.0000000000
312610.0000000000
313820.0000000000
313981.0000000000
314206.0000000000
314281.0000000000
314914.0000000000
316259.0000000000
316807.0000000000
317467.0000000000
317537.0000000000
317839.0000000000
317951.0000000000
318227.0000000000
319952.0000000000
320967.0000000000
321255.0000000000
321484.0000000000
321703.0000000000
321706.0000000000
322413.0000000000
322634.0000000000
322745.0000000000
322929.0000000000
323360.0000000000
323823.0000000000
324286.0000000000
325499.0000000000
326225.0000000000
326388.0000000000
326705.0000000000
326825.0000000000
327598.0000000000
327707.0000000000
327827.0000000000
328207.0000000000
328487.0000000000
328593.0000000000
329040.0000000000
329254.0000000000
330890.0000000000
330955.0000000000
331321.0000000000
331344.0000000000
331764.0000000000
332050.0000000000
332410.0000000000
332591.0000000000
333334.0000000000
333357.0000000000
333420.0000000000
333933.0000000000
334057.0000000000
334531.0000000000
334651.0000000000
334868.0000000000
335022.0000000000
335608.0000000000
335681.0000000000
336071.0000000000
336594.0000000000
336720.0000000000
336941.0000000000
337012.0000000000
337947.0000000000
338132.0000000000
338164.0000000000
338188.0000000000
339676.0000000000
340246.0000000000
341004.0000000000
341658.0000000000
341801.0000000000
344095.0000000000
344626.0000000000
344643.0000000000
344788.0000000000
345140.0000000000
345285.0000000000
346895.0000000000
347199.0000000000
347310.0000000000
347814.0000000000
348013.0000000000
348208.0000000000
349393.0000000000
349567.0000000000
349745.0000000000
349942.0000000000
350085.0000000000
350250.0000000000
350316.0000000000
350673.0000000000
350777.0000000000
350996.0000000000
351099.0000000000
351104.0000000000
351176.0000000000
351691.0000000000
351787.0000000000
352209.0000000000
352397.0000000000
352808.0000000000
352944.0000000000
353420.0000000000
353635.0000000000
353882.0000000000
354155.0000000000
355164.0000000000
355201.0000000000
355675.0000000000
355747.0000000000
356724.0000000000
357005.0000000000
357322.0000000000
357644.0000000000
357711.0000000000
358208.0000000000
358682.0000000000
358740.0000000000
358899.0000000000
359071.0000000000
359499.0000000000
359527.0000000000
359537.0000000000
360383.0000000000
360384.0000000000
360850.0000000000
361347.0000000000
361624.0000000000
361898.0000000000
362346.0000000000
362686.0000000000
362787.0000000000
363026.0000000000
363431.0000000000
363600.0000000000
364043.0000000000
365939.0000000000
366236.0000000000
366282.0000000000
366297.0000000000
367021.0000000000
367487.0000000000
367905.0000000000
368479.0000000000
368750.0000000000
369148.0000000000
369652.0000000000
370551.0000000000
370594.0000000000
371589.0000000000
371613.0000000000
371684.0000000000
371829.0000000000
372260.0000000000
374288.0000000000
374322.0000000000
374778.0000000000
375509.0000000000
375954.0000000000
376237.0000000000
376753.0000000000
377403.0000000000
377632.0000000000
378307.0000000000
378903.0000000000
379962.0000000000
381220.0000000000
381601.0000000000
381687.0000000000
381827.0000000000
382415.0000000000
382522.0000000000
382993.0000000000
383859.0000000000
383934.0000000000
384314.0000000000
384390.0000000000
384392.0000000000
384447.0000000000
384776.0000000000
385002.0000000000
385232.0000000000
385252.0000000000
386391.0000000000
386922.0000000000
387000.0000000000
387288.0000000000
387374.0000000000
387431.0000000000
387692.0000000000
389600.0000000000
389616.0000000000
389792.0000000000
390017.0000000000
390365.0000000000
390583.0000000000
392180.0000000000
392989.0000000000
393602.0000000000
393668.0000000000
394248.0000000000
395385.0000000000
397141.0000000000
397402.0000000000
397567.0000000000
398410.0000000000
399122.0000000000
400883.0000000000
400892.0000000000
400901.0000000000
401214.0000000000
401618.0000000000
402372.0000000000
403279.0000000000
403434.0000000000
403621.0000000000
404566.0000000000
404891.0000000000
404977.0000000000
405536.0000000000
405721.0000000000
406257.0000000000
407241.0000000000
407271.0000000000
407772.0000000000
407858.0000000000
408054.0000000000
408093.0000000000
408096.0000000000
408556.0000000000
408637.0000000000
409372.0000000000
409574.0000000000
409630.0000000000
412544.0000000000
413051.0000000000
413844.0000000000
414302.0000000000
415621.0000000000
415726.0000000000
415879.0000000000
416729.0000000000
417184.0000000000
418446.0000000000
419430.0000000000
420370.0000000000
420784.0000000000
420990.0000000000
421412.0000000000
421661.0000000000
422894.0000000000
422925.0000000000
424116.0000000000
424705.0000000000
425958.0000000000
426233.0000000000
426539.0000000000
426935.0000000000
427189.0000000000
427235.0000000000
427746.0000000000
428806.0000000000
429010.0000000000
430228.0000000000
430281.0000000000
430789.0000000000
430846.0000000000
430886.0000000000
431157.0000000000
431193.0000000000
431272.0000000000
431297.0000000000
431334.0000000000
431723.0000000000
431727.0000000000
431929.0000000000
432219.0000000000
432408.0000000000
432554.0000000000
432835.0000000000
433800.0000000000
434000.0000000000
434159.0000000000
435004.0000000000
435465.0000000000
436359.0000000000
436399.0000000000
438064.0000000000
438494.0000000000
438663.0000000000
440214.0000000000
440797.0000000000
441091.0000000000
441407.0000000000
441652.0000000000
441947.0000000000
441986.0000000000
442454.0000000000
442600.0000000000
442969.0000000000
444480.0000000000
444535.0000000000
445006.0000000000
445190.0000000000
446057.0000000000
446145.0000000000
446189.0000000000
446237.0000000000
446384.0000000000
446713.0000000000
448632.0000000000
448803.0000000000
449030.0000000000
449061.0000000000
449355.0000000000
449356.0000000000
449757.0000000000
450488.0000000000
450712.0000000000
450810.0000000000
450948.0000000000
451219.0000000000
451919.0000000000
451922.0000000000
452131.0000000000
452435.0000000000
452924.0000000000
453135.0000000000
453401.0000000000
453505.0000000000
453598.0000000000
453632.0000000000
453697.0000000000
455094.0000000000
455825.0000000000
456408.0000000000
456527.0000000000
456694.0000000000
456810.0000000000
456890.0000000000
457986.0000000000
458866.0000000000
458884.0000000000
459831.0000000000
460005.0000000000
460056.0000000000
461071.0000000000
461584.0000000000
461739.0000000000
461946.0000000000
462367.0000000000
463086.0000000000
464224.0000000000
464242.0000000000
464777.0000000000
464877.0000000000
465656.0000000000
465762.0000000000
466002.0000000000
466060.0000000000
466472.0000000000
466508.0000000000
466946.0000000000
467210.0000000000
468104.0000000000
468292.0000000000
468322.0000000000
468500.0000000000
468541.0000000000
468732.0000000000
468934.0000000000
468963.0000000000
469294.0000000000
469369.0000000000
469449.0000000000
469584.0000000000
470170.0000000000
470275.0000000000
470366.0000000000
470523.0000000000
471100.0000000000
471107.0000000000
471463.0000000000
472469.0000000000
473290.0000000000
473631.0000000000
473836.0000000000
473931.0000000000
474276.0000000000
474566.0000000000
474802.0000000000
474945.0000000000
476185.0000000000
476292.0000000000
476501.0000000000
476697.0000000000
476842.0000000000
476894.0000000000
476997.0000000000
477457.0000000000
477638.0000000000
478168.0000000000
478783.0000000000
478885.0000000000
479130.0000000000
479893.0000000000
480127.0000000000
480172.0000000000
480366.0000000000
480474.0000000000
480596.0000000000
480906.0000000000
481202.0000000000
482146.0000000000
482501.0000000000
482662.0000000000
482759.0000000000
483035.0000000000
483288.0000000000
483610.0000000000
483639.0000000000
484018.0000000000
484242.0000000000
484462.0000000000
484647.0000000000
485020.0000000000
485427.0000000000
485985.0000000000
487136.0000000000
487223.0000000000
487238.0000000000
487461.0000000000
488109.0000000000
488381.0000000000
488670.0000000000
488810.0000000000
489298.0000000000
489300.0000000000
489549.0000000000
489666.0000000000
490894.0000000000
491373.0000000000
491374.0000000000
491628.0000000000
492294.0000000000
492608.0000000000
493083.0000000000
494509.0000000000
495266.0000000000
495857.0000000000
496581.0000000000
496992.0000000000
497066.0000000000
497903.0000000000
497992.0000000000
498182.0000000000
498406.0000000000
498442.0000000000
498456.0000000000
498550.0000000000
499274.0000000000
499572.0000000000
499734.0000000000
500242.0000000000
503846.0000000000
503916.0000000000
504604.0000000000
504798.0000000000
571378.0000000000
655850.0000000000
657072.0000000000
659123.0000000000
674292.0000000000
677822.0000000000
696110.0000000000
699528.0000000000
699819.0000000000
699871.0000000000
699889.0000000000
700600.0000000000
701001.0000000000
701152.0000000000
701416.0000000000
701464.0000000000
702345.0000000000
702710.0000000000
703082.0000000000
710033.0000000000
710281.0000000000
717027.0000000000
722560.0000000000
728709.0000000000
744557.0000000000
774444.0000000000
775311.0000000000
782535.0000000000
785017.0000000000
788079.0000000000
800339.0000000000
803040.0000000000
814804.0000000000
821191.0000000000
823554.0000000000
868253.0000000000
872568.0000000000
877165.0000000000
892482.0000000000
892857.0000000000
895462.0000000000
897267.0000000000
897817.0000000000
903114.0000000000
904347.0000000000
904683.0000000000
905795.0000000000
906300.0000000000
907401.0000000000
907537.0000000000
907674.0000000000
908670.0000000000
908937.0000000000
909189.0000000000
909611.0000000000
909948.0000000000
910829.0000000000
911034.0000000000
911041.0000000000
912295.0000000000
912890.0000000000
912993.0000000000
913595.0000000000
913645.0000000000
913680.0000000000
913840.0000000000
915470.0000000000
915844.0000000000
916085.0000000000
917333.0000000000
917450.0000000000
918393.0000000000
920361.0000000000
920688.0000000000
920809.0000000000
920921.0000000000
920993.0000000000
921601.0000000000
921794.0000000000
921865.0000000000
921900.0000000000
921902.0000000000
922028.0000000000
922389.0000000000
922901.0000000000
922958.0000000000
923002.0000000000
924018.0000000000
924690.0000000000
925414.0000000000
925522.0000000000
926211.0000000000
926380.0000000000
927358.0000000000
927399.0000000000
928586.0000000000
929129.0000000000
929654.0000000000
929687.0000000000
930090.0000000000
930218.0000000000
931514.0000000000
931986.0000000000
932430.0000000000
932480.0000000000
933319.0000000000
933384.0000000000
933415.0000000000
933465.0000000000
934267.0000000000
934370.0000000000
934425.0000000000
934599.0000000000
934617.0000000000
935171.0000000000
935893.0000000000
936912.0000000000
937191.0000000000
937398.0000000000
937908.0000000000
938159.0000000000
938251.0000000000
938874.0000000000
938937.0000000000
939020.0000000000
939327.0000000000
939699.0000000000
939833.0000000000
940072.0000000000
940707.0000000000
940830.0000000000
941287.0000000000
941758.0000000000
942274.0000000000
942354.0000000000
942608.0000000000
942640.0000000000
943448.0000000000
943720.0000000000
945015.0000000000
945619.0000000000
945857.0000000000
945972.0000000000
946915.0000000000
946921.0000000000
947728.0000000000
947745.0000000000
948130.0000000000
948538.0000000000
949351.0000000000
949492.0000000000
949537.0000000000
950158.0000000000
950218.0000000000
950386.0000000000
951051.0000000000
951506.0000000000
952041.0000000000
952937.0000000000
952938.0000000000
953206.0000000000
954900.0000000000
955556.0000000000
955718.0000000000
955756.0000000000
955881.0000000000
956294.0000000000
956320.0000000000
956728.0000000000
958082.0000000000
958254.0000000000
958509.0000000000
958547.0000000000
958707.0000000000
959688.0000000000
960169.0000000000
960514.0000000000
960901.0000000000
960980.0000000000
961240.0000000000
961404.0000000000
961420.0000000000
961477.0000000000
962230.0000000000
962525.0000000000
962540.0000000000
962632.0000000000
963409.0000000000
963869.0000000000
964096.0000000000
964577.0000000000
964622.0000000000
965532.0000000000
966344.0000000000
966511.0000000000
966716.0000000000
966781.0000000000
967529.0000000000
967649.0000000000
967864.0000000000
968556.0000000000
968640.0000000000
968716.0000000000
968739.0000000000
968922.0000000000
968995.0000000000
969001.0000000000
969031.0000000000
969877.0000000000
969909.0000000000
970075.0000000000
970423.0000000000
970731.0000000000
970865.0000000000
971026.0000000000
972332.0000000000
972684.0000000000
972749.0000000000
973035.0000000000
973070.0000000000
973294.0000000000
974087.0000000000
974716.0000000000
975267.0000000000
975424.0000000000
975589.0000000000
975635.0000000000
975735.0000000000
975886.0000000000
975939.0000000000
976195.0000000000
976208.0000000000
976224.0000000000
976497.0000000000
976966.0000000000
977134.0000000000
977636.0000000000
977650.0000000000
977733.0000000000
977831.0000000000
978377.0000000000
979516.0000000000
981326.0000000000
981381.0000000000
982476.0000000000
982830.0000000000
982958.0000000000
983734.0000000000
983829.0000000000
984282.0000000000
984299.0000000000
986047.0000000000
986173.0000000000
987588.0000000000
988014.0000000000
988659.0000000000
988741.0000000000
989098.0000000000
990304.0000000000
990591.0000000000
991225.0000000000
991357.0000000000
991493.0000000000
991534.0000000000
991628.0000000000
991712.0000000000
992072.0000000000
992163.0000000000
992580.0000000000
992690.0000000000
992705.0000000000
992718.0000000000
994696.0000000000
994825.0000000000
994850.0000000000
995370.0000000000
995527.0000000000
995694.0000000000
996548.0000000000
998332.0000000000
999550.0000000000
999933.0000000000
1000169.0000000000
1000227.0000000000
1000229.0000000000
1000244.0000000000
1000429.0000000000
1000529.0000000000
1000587.0000000000
1000679.0000000000
1000723.0000000000
1000734.0000000000
1000771.0000000000
1000813.0000000000
1000822.0000000000
1001024.0000000000
1001191.0000000000
1001306.0000000000
1001332.0000000000
1001340.0000000000
1001382.0000000000
1001398.0000000000
1001674.0000000000
1001717.0000000000
1001848.0000000000
1002166.0000000000
1002243.0000000000
1002370.0000000000
1002571.0000000000
1002616.0000000000
1002622.0000000000
1003060.0000000000
1003115.0000000000
1003435.0000000000
1004277.0000000000
1004379.0000000000
1004868.0000000000
1005042.0000000000
1005579.0000000000
1006303.0000000000
1007672.0000000000
1007937.0000000000
1007939.0000000000
1008214.0000000000
1008359.0000000000
1008479.0000000000
1008642.0000000000
1009134.0000000000
1009679.0000000000
1010317.0000000000
1011087.0000000000
1011786.0000000000
1011857.0000000000
1011940.0000000000
1013465.0000000000
1013531.0000000000
1013599.0000000000
1014291.0000000000
1014382.0000000000
1014490.0000000000
1015901.0000000000
1016714.0000000000
1017681.0000000000
1018558.0000000000
1018683.0000000000
1019835.0000000000
1021873.0000000000
1022173.0000000000
1022379.0000000000
1024366.0000000000
1024627.0000000000
1024629.0000000000
1024747.0000000000
1025068.0000000000
1025193.0000000000
1026990.0000000000
1027431.0000000000
1027690.0000000000
1028461.0000000000
1028617.0000000000
1029015.0000000000
1029121.0000000000
1029241.0000000000
1029269.0000000000
1029287.0000000000
1029313.0000000000
1029416.0000000000
1029428.0000000000
1029530.0000000000
1029634.0000000000
1029741.0000000000
1029976.0000000000
1030044.0000000000
1030148.0000000000
1030544.0000000000
1030639.0000000000
1031333.0000000000
1031751.0000000000
1032041.0000000000
1032436.0000000000
1032502.0000000000
1033389.0000000000
1033491.0000000000
1033494.0000000000
1034194.0000000000
1034410.0000000000
1034448.0000000000
1034644.0000000000
1034711.0000000000
1035326.0000000000
1035631.0000000000
1036546.0000000000
1036780.0000000000
1037438.0000000000
1037925.0000000000
1038436.0000000000
1040209.0000000000
1040525.0000000000
1040690.0000000000
1041376.0000000000
1041552.0000000000
1042310.0000000000
1043227.0000000000
1043256.0000000000
1043379.0000000000
1044067.0000000000
1044237.0000000000
1044351.0000000000
1044439.0000000000
1044616.0000000000
1045189.0000000000
1045260.0000000000
1045283.0000000000
1045561.0000000000
1045833.0000000000
1046241.0000000000
1046266.0000000000
1046413.0000000000
1046724.0000000000
1047126.0000000000
1047290.0000000000
1048684.0000000000
1048747.0000000000
1048777.0000000000
1049240.0000000000
1049840.0000000000
1050007.0000000000
1050486.0000000000
1050514.0000000000
1050833.0000000000
1051101.0000000000
1051633.0000000000
1051665.0000000000
1051868.0000000000
1052344.0000000000
1052536.0000000000
1052691.0000000000
1053082.0000000000
1054051.0000000000
1054299.0000000000
1056172.0000000000
1057420.0000000000
1069879.0000000000
1070374.0000000000
1076624.0000000000
1076815.0000000000
1078707.0000000000
1081232.0000000000
1088179.0000000000
1088600.0000000000
1088972.0000000000
1089662.0000000000
1089981.0000000000
1090228.0000000000
1092038.0000000000
1092045.0000000000
1092675.0000000000
1092823.0000000000
1093072.0000000000
1093331.0000000000
1093435.0000000000
1094454.0000000000
1094653.0000000000
1095244.0000000000
1097981.0000000000
1098703.0000000000
1099129.0000000000
1099358.0000000000
1099607.0000000000
1100558.0000000000
1100663.0000000000
1101560.0000000000
1101718.0000000000
1102020.0000000000
1102058.0000000000
1102882.0000000000
1103679.0000000000
1105140.0000000000
1105782.0000000000
1107217.0000000000
1107334.0000000000
1108043.0000000000
1108199.0000000000
1108949.0000000000
1109883.0000000000
1110730.0000000000
1112059.0000000000
1112115.0000000000
1112458.0000000000
1113887.0000000000
1116683.0000000000
1117435.0000000000
1117516.0000000000
1119216.0000000000
1119276.0000000000
1119694.0000000000
1119964.0000000000
1120029.0000000000
1120032.0000000000
1120383.0000000000
1120593.0000000000
1120718.0000000000
1121559.0000000000
1122594.0000000000
1122625.0000000000
1124118.0000000000
1124327.0000000000
1125157.0000000000
1126269.0000000000
1126664.0000000000
1126855.0000000000
1127251.0000000000
1128982.0000000000
1129492.0000000000
1129616.0000000000
1129663.0000000000
1131718.0000000000
1131832.0000000000
1132027.0000000000
1132244.0000000000
1132555.0000000000
1133620.0000000000
1134380.0000000000
1134812.0000000000
1134946.0000000000
1137398.0000000000
1137508.0000000000
1138134.0000000000
1139789.0000000000
1139890.0000000000
1140454.0000000000
1140883.0000000000
1141604.0000000000
1141670.0000000000
1142842.0000000000
1143096.0000000000
1143319.0000000000
1143957.0000000000
1145687.0000000000
1146225.0000000000
1146452.0000000000
1146928.0000000000
1147007.0000000000
1148426.0000000000
1149397.0000000000
1150087.0000000000
1150625.0000000000
1152235.0000000000
1152707.0000000000
1152898.0000000000
1154584.0000000000
1156016.0000000000
1156125.0000000000
1156259.0000000000
1156808.0000000000
1157971.0000000000
